Small Unit Installation Postcode,Jan 2011 - Installations Quantity,Feb 2011 - Installations Quantity,Mar 2011 - Installations Quantity,Apr 2011 - Installations Quantity,May 2011 - Installations Quantity,Jun 2011 - Installations Quantity,Jul 2011 - Installations Quantity,Aug 2011 - Installations Quantity,Sep 2011 - Installations Quantity,Oct 2011 - Installations Quantity,Nov 2011 - Installations Quantity,Dec 2011 - Installations Quantity,Jan 2012 - Installations Quantity,Feb 2012 - Installations Quantity,Mar 2012 - Installations Quantity,Apr 2012 - Installations Quantity,May 2012 - Installations Quantity,Jun 2012 - Installations Quantity,Jul 2012 - Installations Quantity,Aug 2012 - Installations Quantity,Sep 2012 - Installations Quantity,Oct 2012 - Installations Quantity,Nov 2012 - Installations Quantity,Dec 2012 - Installations Quantity,Jan 2013 - Installations Quantity,Feb 2013 - Installations Quantity,Mar 2013 - Installations Quantity,Apr 2013 - Installations Quantity,May 2013 - Installations Quantity,Jun 2013 - Installations Quantity,Jul 2013 - Installations Quantity,Aug 2013 - Installations Quantity,Sep 2013 - Installations Quantity,Oct 2013 - Installations Quantity,Nov 2013 - Installations Quantity,Dec 2013 - Installations Quantity,Jan 2014 - Installations Quantity,Feb 2014 - Installations Quantity,Mar 2014 - Installations Quantity,Apr 2014 - Installations Quantity,May 2014 - Installations Quantity,Jun 2014 - Installations Quantity,Jul 2014 - Installations Quantity,Aug 2014 - Installations Quantity,Sep 2014 - Installations Quantity,Oct 2014 - Installations Quantity,Nov 2014 - Installations Quantity,Dec 2014 - Installations Quantity,Jan 2015 - Installations Quantity,Feb 2015 - Installations Quantity,Mar 2015 - Installations Quantity,Apr 2015 - Installations Quantity,May 2015 - Installations Quantity,Jun 2015 - Installations Quantity,Jul 2015 - Installations Quantity,Aug 2015 - Installations Quantity,Sep 2015 - Installations Quantity,Oct 2015 - Installations Quantity,Nov 2015 - Installations Quantity,Dec 2015 - Installations Quantity,Jan 2016 - Installations Quantity,Feb 2016 - Installations Quantity,Mar 2016 - Installations Quantity,Apr 2016 - Installations Quantity,May 2016 - Installations Quantity,Jun 2016 - Installations Quantity,Jul 2016 - Installations Quantity,Aug 2016 - Installations Quantity,Sep 2016 - Installations Quantity,Oct 2016 - Installations Quantity,Nov 2016 - Installations Quantity,Dec 2016 - Installations Quantity,Jan 2017 - Installations Quantity,Feb 2017 - Installations Quantity,Mar 2017 - Installations Quantity,Apr 2017 - Installations Quantity,May 2017 - Installations Quantity,Jun 2017 - Installations Quantity,Jul 2017 - Installations Quantity,Aug 2017 - Installations Quantity,Sep 2017 - Installations Quantity,Oct 2017 - Installations Quantity,Nov 2017 - Installations Quantity,Dec 2017 - Installations Quantity,Jan 2018 - Installations Quantity,Feb 2018 - Installations Quantity,Mar 2018 - Installations Quantity,Apr 2018 - Installations Quantity,May 2018 - Installations Quantity,Jun 2018 - Installations Quantity,Jul 2018 - Installations Quantity,Aug 2018 - Installations Quantity,Sep 2018 - Installations Quantity,Oct 2018 - Installations Quantity,Nov 2018 - Installations Quantity,Dec 2018 - Installations Quantity,Jan 2019 - Installations Quantity,Feb 2019 - Installations Quantity,Mar 2019 - Installations Quantity,Apr 2019 - Installations Quantity,May 2019 - Installations Quantity,Jun 2019 - Installations Quantity,Jul 2019 - Installations Quantity,Aug 2019 - Installations Quantity,Sep 2019 - Installations Quantity,Oct 2019 - Installations Quantity,Nov 2019 - Installations Quantity,Dec 2019 - Installations Quantity,Jan 2020 - Installations Quantity,Feb 2020 - Installations Quantity,Mar 2020 - Installations Quantity,Apr 2020 - Installations Quantity,May 2020 - Installations Quantity,Jun 2020 - Installations Quantity,Jul 2020 - Installations Quantity,Aug 2020 - Installations Quantity,Sep 2020 - Installations Quantity,Oct 2020 - Installations Quantity,Nov 2020 - Installations Quantity,Dec 2020 - Installations Quantity,Jan 2021 - Installations Quantity,Feb 2021 - Installations Quantity,Mar 2021 - Installations Quantity,Apr 2021 - Installations Quantity,May 2021 - Installations Quantity,Jun 2021 - Installations Quantity,Jul 2021 - Installations Quantity,Aug 2021 - Installations Quantity,Sep 2021 - Installations Quantity,Oct 2021 - Installations Quantity,Nov 2021 - Installations Quantity,Dec 2021 - Installations Quantity,Jan 2022 - Installations Quantity,Feb 2022 - Installations Quantity,Mar 2022 - Installations Quantity,Apr 2022 - Installations Quantity,May 2022 - Installations Quantity,Jun 2022 - Installations Quantity,Jul 2022 - Installations Quantity,Aug 2022 - Installations Quantity,Sep 2022 - Installations Quantity,Oct 2022 - Installations Quantity,Nov 2022 - Installations Quantity,Dec 2022 - Installations Quantity,Jan 2023 - Installations Quantity,Feb 2023 - Installations Quantity,Mar 2023 - Installations Quantity,Apr 2023 - Installations Quantity,May 2023 - Installations Quantity,Jun 2023 - Installations Quantity,Jul 2023 - Installations Quantity,Aug 2023 - Installations Quantity,Sep 2023 - Installations Quantity,Oct 2023 - Installations Quantity,Nov 2023 - Installations Quantity,Dec 2023 - Installations Quantity,Jan 2024 - Installations Quantity,Feb 2024 - Installations Quantity,Mar 2024 - Installations Quantity,Apr 2024 - Installations Quantity
3187,4,9,7,4,11,23,2,11,8,1,3,1,2,3,5,5,10,11,5,5,4,2,3,6,3,2,2,2,2,1,4,5,2,3,2,2,2,5,7,6,8,2,4,6,7,5,3,9,3,6,8,5,5,6,6,5,2,5,2,3,5,4,6,5,4,4,3,5,3,5,5,7,1,2,4,6,7,3,1,9,3,2,3,5,5,4,3,5,3,5,2,1,4,8,9,10,6,12,8,9,8,4,4,1,6,7,7,12,6,12,14,6,6,8,10,4,5,2,19,11,16,7,28,9,5,11,9,10,8,7,21,14,9,12,11,10,6,14,10,10,15,9,15,17,8,16,18,14,18,10,7,15,11,9,13,10,10,4,9,1
3188,9,11,12,4,13,21,4,13,12,1,4,7,2,6,5,5,5,11,5,11,15,4,2,7,7,5,3,3,7,4,5,4,4,7,5,2,4,4,7,3,6,5,9,8,6,7,5,9,2,10,3,5,3,5,9,3,1,4,7,4,5,4,3,3,3,4,5,3,3,4,0,4,3,4,5,6,3,5,6,3,12,4,6,9,9,7,11,5,8,4,4,8,7,6,16,2,6,8,11,8,10,9,6,8,4,7,9,7,10,14,15,10,11,13,7,0,1,7,8,14,9,16,17,18,5,12,7,9,9,11,11,9,5,10,18,10,7,14,8,14,12,15,17,17,6,21,15,8,22,7,6,8,10,24,24,19,10,19,11,6
3189,3,5,1,2,4,7,3,2,2,0,1,0,1,1,2,4,5,4,5,2,2,1,3,5,3,4,2,1,3,0,1,2,0,1,2,1,1,2,2,1,0,1,2,3,5,4,10,4,3,4,3,2,4,2,6,0,5,3,2,0,3,0,1,2,13,5,3,2,1,2,0,5,2,3,1,1,51,15,6,2,4,5,2,5,5,2,3,5,5,6,5,1,3,3,4,9,1,5,4,4,4,2,5,2,4,3,10,2,2,9,6,7,5,6,6,0,7,6,10,11,3,8,11,6,6,9,6,8,2,11,6,7,1,8,2,0,6,3,6,6,5,1,8,7,4,5,7,5,5,9,11,5,7,5,4,7,1,3,3,2
3190,2,3,4,6,7,10,2,3,3,1,3,1,1,2,6,4,10,10,7,3,8,1,0,4,1,2,4,0,5,2,2,2,4,4,1,6,4,1,2,1,1,2,2,5,3,4,3,2,4,5,5,0,3,1,4,3,4,4,3,4,0,3,1,2,0,3,1,1,1,5,0,7,2,1,1,3,1,2,3,1,2,2,4,1,2,3,1,5,2,7,3,2,2,9,5,4,8,3,7,6,1,4,1,4,7,4,6,4,4,3,8,5,4,5,10,1,0,4,9,7,5,10,12,3,4,12,4,6,7,7,10,5,2,5,5,8,8,8,9,8,7,10,6,11,11,1,6,8,9,7,6,11,5,11,11,7,8,6,8,3
3191,3,6,5,3,8,7,2,2,8,2,3,2,0,1,1,4,1,8,5,1,9,1,4,6,0,2,2,1,1,2,0,3,2,3,7,2,2,4,4,2,3,8,3,6,8,4,6,6,1,6,5,1,4,1,3,2,0,2,2,4,0,2,2,2,1,2,3,2,0,3,3,0,2,3,3,1,6,2,0,3,2,6,4,4,4,1,4,4,2,2,5,3,7,2,9,3,7,4,7,6,9,2,3,3,8,7,5,7,5,12,7,4,9,5,9,2,0,1,16,8,5,12,15,9,7,7,8,12,5,4,11,6,3,5,7,3,1,10,5,11,13,6,10,7,5,6,2,7,14,10,6,14,11,8,6,11,4,8,3,2
3192,7,10,8,18,20,18,9,5,17,5,3,9,3,13,13,15,26,20,14,17,16,8,5,13,5,4,4,0,4,6,6,7,4,3,8,5,5,8,12,6,10,6,3,5,12,6,5,6,4,13,7,5,5,8,10,10,5,5,10,1,2,5,3,2,11,7,3,2,6,3,2,5,3,2,5,4,7,10,8,11,4,10,6,12,14,8,10,28,9,9,9,7,9,14,23,23,10,17,19,20,12,11,8,11,12,21,19,11,13,11,14,14,5,14,11,2,3,16,25,13,14,17,22,13,14,17,22,17,12,22,24,14,15,36,24,16,19,8,18,17,21,12,20,14,7,12,26,18,15,17,13,20,17,18,30,25,14,13,14,3
3193,5,6,15,5,11,18,1,7,16,2,3,2,0,6,4,6,10,14,5,13,22,4,4,9,6,3,3,4,3,4,10,5,3,4,5,4,4,6,7,9,6,9,10,8,11,8,10,8,3,10,16,1,8,5,7,8,3,4,7,6,7,9,3,4,8,4,8,4,3,2,4,7,2,6,9,5,8,13,6,12,13,6,11,11,1,15,7,9,9,8,5,4,7,13,15,14,12,11,24,15,10,7,8,12,7,10,9,8,10,10,20,15,7,8,22,3,2,9,20,27,16,18,23,16,13,17,15,18,12,15,19,10,7,23,26,16,14,19,18,17,19,14,21,25,13,17,25,19,25,13,12,15,20,24,23,22,9,9,6,5
3194,4,2,8,5,10,18,6,3,5,2,1,2,3,4,3,1,6,10,4,7,8,2,3,5,4,2,4,0,3,1,4,2,2,2,3,1,1,4,4,5,1,1,5,8,6,4,6,5,1,6,6,3,4,2,2,6,4,4,0,2,1,4,1,4,3,1,6,1,4,1,5,2,2,1,2,5,0,3,5,5,3,3,7,5,2,4,5,0,3,3,3,2,5,6,14,11,12,10,12,6,11,6,8,3,3,9,3,7,1,12,10,6,10,5,6,2,0,9,15,12,10,12,18,6,8,6,4,5,5,3,6,7,5,9,12,4,9,8,6,8,7,5,11,16,7,12,8,6,9,7,7,7,6,10,13,6,0,10,7,1
3195,21,11,32,42,47,50,20,15,16,6,16,7,12,22,25,30,54,52,26,23,41,17,6,15,15,12,7,11,8,11,11,13,15,19,13,15,14,20,21,27,20,13,13,15,19,19,27,20,16,30,21,11,16,14,28,18,6,15,12,15,9,19,7,10,17,7,5,13,9,6,8,15,5,5,11,4,12,13,10,21,10,12,15,28,15,15,15,20,25,22,15,11,13,23,33,45,30,35,39,33,18,21,13,24,19,27,35,33,21,25,34,33,28,30,36,13,2,21,43,33,32,40,53,37,31,33,34,33,19,37,41,32,13,37,32,22,21,23,31,35,36,34,38,34,28,44,24,21,37,32,36,29,32,25,32,33,23,20,19,5
3196,7,13,22,15,26,41,16,11,16,3,3,4,9,14,24,35,25,40,14,12,30,9,6,15,7,5,10,7,7,7,4,10,2,12,14,12,7,7,11,11,12,9,12,14,13,12,14,11,11,17,11,12,8,11,6,8,7,9,13,6,6,5,10,7,10,7,6,3,3,1,5,8,8,6,9,3,10,8,3,12,10,10,9,8,6,8,3,5,7,9,5,12,9,16,25,18,22,28,32,28,18,5,8,17,12,16,14,22,16,29,25,20,13,18,24,8,0,9,22,24,28,24,34,21,27,30,15,24,19,20,26,8,11,23,11,16,18,10,26,17,20,19,26,20,16,15,17,13,17,12,19,15,11,18,23,16,14,13,7,5
3197,4,5,6,12,17,19,6,8,6,1,5,5,7,17,14,15,12,23,9,8,11,6,4,8,4,6,4,6,2,4,2,3,6,4,7,6,2,7,7,4,8,1,9,9,3,15,9,3,5,9,5,2,2,5,4,8,6,2,4,4,1,5,6,1,8,1,3,2,4,3,3,3,2,7,6,5,4,4,3,8,11,3,6,6,3,7,8,2,7,7,2,4,2,3,7,5,10,9,8,11,8,1,5,5,9,5,14,7,11,13,10,7,8,6,9,4,0,7,13,18,8,8,15,8,14,15,9,4,11,14,12,7,3,5,2,8,6,8,15,6,6,11,11,6,5,7,4,3,8,8,9,8,13,11,8,6,2,7,8,1
3198,8,12,13,12,20,25,12,8,13,3,15,9,7,6,11,24,25,31,9,16,18,16,6,11,3,8,6,8,11,4,9,6,8,8,12,8,7,10,12,9,14,7,9,6,12,7,14,15,8,14,7,4,3,8,6,9,10,8,7,6,4,7,13,1,5,7,6,7,1,6,5,4,3,7,5,5,3,3,4,12,7,5,13,11,3,5,8,9,9,6,8,4,6,24,11,20,11,13,20,13,11,4,10,9,6,15,20,10,5,7,7,15,7,10,14,7,0,7,17,9,14,21,22,21,9,17,17,16,8,15,21,7,7,12,11,10,18,6,12,9,19,8,20,19,5,11,11,7,13,10,11,16,13,17,23,13,6,14,13,4
3199,32,30,39,47,55,65,29,19,43,8,11,13,27,40,53,66,91,74,51,35,58,21,19,32,10,15,17,20,21,12,16,19,19,24,24,12,22,31,23,20,25,18,39,28,36,31,37,30,22,29,17,13,17,15,19,15,27,23,19,10,17,12,11,14,12,13,16,14,21,14,23,14,9,26,19,16,11,23,25,28,13,17,27,26,21,21,25,19,20,14,18,25,26,38,31,35,39,71,68,48,25,14,11,21,32,52,46,35,41,49,30,23,37,45,43,10,7,32,66,56,46,45,58,56,52,54,42,37,40,51,46,37,22,30,27,37,31,33,48,44,30,29,66,45,47,42,51,27,46,45,34,46,34,40,46,48,25,55,42,8
3200,5,8,4,3,7,5,6,1,5,1,3,3,3,6,11,6,9,4,4,5,8,5,3,4,1,0,3,0,0,1,0,3,3,3,3,1,10,0,0,4,3,1,3,0,3,3,6,2,1,1,3,0,0,1,0,1,1,0,2,4,1,0,0,1,0,1,2,1,2,4,2,0,2,2,3,0,1,2,2,2,0,1,0,3,0,2,1,4,1,1,1,4,3,3,4,0,1,3,4,1,3,2,1,6,3,3,5,4,3,3,2,0,0,3,6,2,2,4,6,2,4,6,5,2,4,3,5,3,0,3,2,2,3,2,1,2,6,3,2,5,3,0,3,2,5,4,1,0,2,2,1,2,5,5,5,1,2,4,3,2
3201,18,12,18,29,24,26,14,9,21,8,6,8,7,26,37,45,53,40,15,11,21,16,9,19,11,6,8,21,9,6,15,4,6,13,19,10,10,15,14,15,11,6,11,17,41,19,21,12,8,12,10,10,5,10,15,11,13,10,7,15,10,15,10,11,4,6,1,12,5,27,12,11,4,10,12,9,13,12,7,12,8,9,19,13,6,11,10,18,10,8,17,19,10,21,37,22,22,25,24,28,23,9,8,17,15,18,20,14,19,20,23,15,23,19,30,5,0,29,39,38,26,27,35,31,34,32,41,26,22,22,13,21,9,16,18,12,21,19,22,8,18,21,19,19,16,22,17,9,19,30,19,15,18,24,28,17,12,24,13,14
3202,1,1,3,2,1,5,0,4,8,1,1,2,1,1,3,0,2,5,1,4,0,2,0,2,1,0,1,0,1,0,1,2,0,0,0,1,0,0,1,2,1,1,0,1,0,0,2,1,1,3,2,2,0,1,1,3,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,0,1,1,0,1,3,1,0,2,3,0,0,0,1,4,1,0,1,1,3,2,7,3,3,2,1,1,0,2,2,3,3,2,2,0,2,6,3,1,0,3,1,1,0,4,1,3,4,5,3,3,2,2,2,2,0,1,1,2,2,3,1,0,0,2,1,2,2,5,3,1,4,2,1,4,1,2,7,0,5,1,4,3,3,1,1
3204,7,14,25,14,31,34,15,24,8,1,4,4,5,6,7,12,20,30,9,7,15,3,6,8,5,4,6,3,10,9,3,8,9,8,8,9,11,3,15,15,10,14,14,5,14,14,16,13,11,12,18,7,5,6,10,5,5,6,14,5,7,5,8,4,7,1,3,4,6,6,7,6,2,2,5,2,7,4,8,6,5,11,5,9,1,9,8,7,6,6,9,6,7,16,18,20,17,16,23,25,7,13,5,13,13,16,21,17,20,23,25,17,23,12,23,4,2,25,34,21,24,23,25,20,16,26,14,20,14,24,30,16,12,12,21,12,17,14,13,27,23,14,23,23,22,22,23,15,17,21,16,20,22,19,29,26,11,17,11,6
3205,1,1,1,3,1,2,1,3,3,0,1,0,4,1,1,1,5,2,1,0,4,1,0,0,1,4,2,1,0,0,0,0,0,1,1,1,0,0,2,3,1,1,0,0,3,1,0,1,2,0,3,0,2,2,0,0,1,2,0,0,1,3,1,2,2,0,0,0,2,3,3,1,2,1,0,2,2,0,1,2,2,4,2,3,3,4,2,3,0,1,0,2,1,1,2,1,5,6,1,5,2,0,1,1,1,1,2,2,0,3,1,2,16,11,7,0,0,0,1,2,1,1,8,4,5,4,1,2,0,3,3,2,1,1,4,1,3,2,2,4,2,2,3,6,3,3,2,3,2,3,3,9,1,2,2,2,0,2,4,0
3206,4,2,1,2,1,2,0,2,4,1,1,0,0,3,2,2,1,5,1,0,5,1,1,2,1,1,1,1,1,0,0,2,0,2,2,2,4,3,1,1,6,4,4,3,3,3,1,3,2,4,1,2,2,2,1,1,0,1,2,5,3,5,1,4,5,2,0,1,3,2,2,2,2,1,3,2,0,2,2,2,3,7,9,7,4,3,3,2,5,2,2,3,3,4,3,1,2,2,2,4,2,1,1,2,3,4,3,0,2,2,8,4,1,1,0,3,0,4,5,7,1,3,10,9,2,2,3,1,5,1,2,4,3,2,0,0,4,1,3,4,2,7,5,9,1,3,3,8,2,5,2,2,3,4,5,4,4,7,2,1
3207,1,6,1,3,2,10,2,2,3,1,1,1,0,1,2,2,3,5,1,0,6,2,2,4,0,0,1,2,2,1,5,1,0,2,0,1,0,0,3,0,4,1,2,2,2,6,2,4,1,1,2,1,4,6,2,2,3,3,3,5,0,4,3,2,2,2,3,2,2,0,2,0,0,0,1,5,3,2,1,1,1,3,8,5,4,2,2,3,8,3,3,5,4,5,1,3,2,1,2,2,7,5,7,6,4,6,2,5,0,7,4,5,5,6,7,1,0,5,4,4,4,8,3,4,9,5,10,6,5,2,3,8,1,4,10,4,4,4,3,4,5,5,2,5,2,6,5,5,3,8,7,5,7,5,4,7,2,6,2,3
3211,0,1,2,1,1,4,1,6,3,1,0,1,0,2,4,3,5,6,2,4,6,0,3,0,1,0,1,4,1,3,0,1,1,1,4,0,1,1,1,1,0,3,1,1,3,0,1,4,0,1,0,0,1,0,0,0,1,2,0,0,0,4,2,0,1,0,0,1,0,1,1,0,0,0,2,1,2,2,0,1,1,2,0,2,0,1,2,2,1,1,4,3,2,3,5,0,1,0,1,1,1,1,1,0,3,3,3,3,0,2,1,1,1,1,1,0,1,1,2,5,1,0,2,2,3,0,2,2,1,2,3,3,0,1,0,1,1,1,0,1,2,1,1,1,1,2,2,1,1,0,0,4,0,1,0,2,0,1,1,0
3212,15,18,24,15,26,32,21,20,30,7,7,11,11,18,26,22,56,44,34,26,36,16,11,14,11,15,15,12,10,10,11,9,8,18,21,15,8,16,10,10,23,14,6,7,14,17,11,10,7,11,3,9,10,10,18,7,5,9,8,4,3,15,10,13,12,11,6,13,6,9,2,8,6,10,11,4,8,8,4,9,3,12,9,7,6,4,17,9,10,10,7,9,15,27,27,12,25,19,20,16,12,9,11,12,10,25,23,13,14,24,16,15,18,24,29,15,22,25,18,13,18,24,23,20,24,37,26,26,10,20,26,25,9,15,14,15,22,8,18,22,20,13,19,19,26,27,21,27,21,23,25,27,32,26,33,24,28,13,10,5
3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,1,5,4,5,2,9,1,5,1,6,4,9,7,2,2,3,3,2,2,2,6,4,5,4,1,5,12,2,5,2,4,5,0,4,2,3,1,1,1,3,3,2,4,3,1,8,2,2,4,3,2,7,4,2,4,1,2,0,6,3,2,3,3,4,3,0,2,1,5,3,2,3,2,4,3,4,6,6,3,5,5,4,6,4,5,6,5,7,6,5,6,3,6,3,3,3,9,6,8,8,7,7,3,11,6,8,6,8,8,6,7,7,12,6,2,6,3,3,6,6,7,2,4,5,3,5,5,6,4,5,9,3,5,11,8,5,5,6,5,6,4,2
3214,11,18,34,18,37,43,29,22,22,18,14,14,22,19,29,44,74,61,51,39,30,21,17,19,11,19,12,15,11,18,6,5,10,10,10,7,5,13,27,11,16,6,7,12,9,15,10,7,7,15,8,10,8,10,7,10,3,4,5,11,3,7,5,5,5,6,8,8,0,8,4,7,6,9,8,8,7,5,8,9,5,8,7,5,3,9,7,6,8,7,6,9,7,14,12,9,7,12,16,16,9,9,8,12,3,13,16,15,6,14,16,16,22,27,29,21,25,40,19,16,18,16,27,27,13,22,24,34,17,28,30,18,11,18,38,24,25,15,21,22,17,20,23,9,9,19,28,12,23,11,13,12,15,14,15,13,14,10,18,3
3215,18,4,22,16,28,38,9,23,34,6,10,8,7,11,26,13,40,28,33,27,24,18,17,12,7,14,15,10,9,17,15,6,8,10,9,6,9,15,9,6,16,14,10,8,12,7,10,9,10,7,8,5,10,10,10,3,7,6,11,18,5,1,5,9,5,5,14,11,4,6,5,8,4,12,12,4,12,6,3,10,6,9,13,5,2,9,10,10,12,4,5,8,8,11,11,15,14,25,17,15,18,11,17,13,11,17,18,14,15,12,12,11,13,13,10,18,17,27,11,12,11,9,16,11,14,14,16,25,6,12,15,16,5,15,13,14,11,11,16,18,16,7,19,16,14,12,19,14,17,16,13,12,15,17,17,18,11,14,7,4
3216,44,52,60,75,94,103,49,54,81,25,36,22,35,30,48,64,122,95,68,77,93,23,34,48,30,30,37,43,30,33,16,33,20,24,36,26,30,37,40,38,48,43,30,24,21,30,33,39,27,30,27,22,27,17,21,15,17,19,25,29,9,16,17,10,24,16,30,14,17,21,21,24,12,29,13,19,27,21,19,13,18,29,28,23,18,24,31,29,21,44,21,30,40,44,50,43,62,60,61,56,39,30,40,36,42,59,38,43,40,39,36,26,41,44,62,40,67,72,53,55,42,62,56,47,43,52,56,44,45,50,49,64,30,37,44,39,41,47,54,66,58,45,64,59,49,48,48,36,44,53,56,53,43,47,55,48,33,35,23,8
3217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,1,2,4,2,0,1,0,2,2,2,1,2,5,3,1,1,5,1,4,5,3,7,3,2,3,2,5,5,7,4,6,2,2,5,5,1,2,11,10,4,2,4,3,9,6,11,2,5,7,1,6,5,3,1,6,0,10,4,3,3,14,8,7,6,6,7,8,7,5,8,9,13,10,22,11,8,19,16,23,19,4,7,22,22,38,31,19,25,21,14,21,24,20,27,28,31,37,32,20,32,35,38,29,26,36,36,37,24,33,46,32,18,29,40,20,38,21,32,29,39,25,33,31,23,30,43,20,26,23,33,32,22,38,33,31,26,42,25,11
3218,7,7,10,13,21,17,6,11,14,3,3,1,4,9,9,10,29,19,11,6,20,5,6,7,5,3,6,5,9,5,3,3,2,4,4,6,6,5,5,2,7,4,7,4,2,6,7,5,6,9,2,4,6,2,8,4,3,4,6,5,1,2,6,6,6,1,2,2,6,2,2,6,4,4,7,3,6,5,5,3,2,2,2,6,3,2,3,3,4,5,4,2,2,8,9,11,9,11,10,10,11,6,7,5,10,10,14,14,10,13,13,3,7,11,10,7,6,16,19,6,6,12,9,15,8,13,9,12,9,6,12,19,5,11,8,8,11,9,11,17,15,7,11,7,12,13,16,15,6,14,14,9,15,10,15,16,16,13,6,5
3219,20,32,28,27,27,54,11,23,28,13,15,6,9,11,18,36,56,51,26,37,37,18,13,16,5,7,7,13,10,7,9,15,9,6,14,8,5,12,13,7,12,13,14,9,15,17,11,5,7,10,15,8,13,6,6,5,7,11,5,7,4,7,3,7,6,4,3,3,11,6,3,9,6,8,3,5,3,8,12,11,3,6,7,7,6,9,7,16,8,6,9,12,11,17,15,13,14,14,20,17,14,12,10,12,12,16,13,10,3,10,14,18,12,12,20,13,17,16,20,13,8,20,14,16,15,11,21,18,10,15,17,14,10,8,14,12,13,9,10,14,16,9,15,9,11,20,19,22,20,14,16,18,19,15,11,13,10,13,5,0
3220,11,12,20,5,18,25,12,9,20,4,5,4,2,5,4,3,17,31,13,13,19,4,2,12,5,8,9,5,5,6,5,0,5,6,2,6,6,7,4,7,10,7,7,7,6,12,9,3,8,6,10,5,5,7,5,8,6,7,1,3,3,4,7,8,7,4,5,5,8,5,1,7,7,5,6,9,3,13,2,7,8,6,4,9,4,14,10,5,13,10,1,8,13,22,17,13,5,13,13,4,11,8,7,6,6,9,14,12,6,11,20,12,11,9,10,9,16,7,18,15,5,11,17,19,15,13,8,9,9,8,9,20,7,9,18,14,14,16,8,14,11,14,16,12,11,11,18,7,15,10,19,15,11,14,14,20,10,10,10,3
3221,8,12,12,14,19,24,12,12,18,5,8,6,6,4,8,11,19,24,8,5,4,0,1,5,1,0,0,0,1,1,0,0,0,1,0,1,1,2,1,0,0,1,0,3,0,2,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,2,0,2,0,0,2,0,1,2,0,0,1,0,0,1,4,1,2,2,1,0,0,2,2,3,1,0,0,1,1,0,0,1,1,1,0,2,0,0,1,1,0,1,0,2,3,0,0,1,0,1,0,0,0,1,0,1,1,1,2,0,0,0,0,2,1,0,1,0,0,1,3,1,0,1,1,0,2,1,1,0,1,0,2,1,0
3222,3,20,27,22,23,29,14,18,16,4,18,8,8,22,22,19,40,52,26,40,27,9,20,11,7,7,10,14,16,7,14,5,16,6,11,12,4,26,20,9,13,21,14,15,16,10,24,10,16,15,11,10,9,17,10,5,6,7,4,12,9,20,10,8,23,17,12,11,8,4,13,18,7,19,5,18,8,12,5,8,10,17,6,15,11,12,16,11,22,14,13,22,16,25,33,14,18,32,20,23,18,18,20,17,14,21,26,13,19,25,25,22,19,23,28,30,25,32,26,16,22,25,35,24,15,27,44,25,19,26,41,16,17,17,18,18,16,21,11,17,27,25,26,23,18,23,36,15,26,12,16,20,22,28,32,18,24,21,11,5
3223,7,13,14,18,18,17,6,10,16,3,7,3,3,14,8,16,25,31,23,25,24,4,9,9,9,7,7,7,9,11,10,6,6,5,6,9,4,9,9,4,10,14,5,7,15,18,4,10,6,11,6,10,7,4,4,14,8,9,7,1,3,6,6,4,9,8,6,4,8,8,8,10,4,2,6,6,6,9,7,6,6,9,3,7,7,4,9,10,6,3,10,11,8,14,14,11,18,15,18,18,19,2,7,7,9,14,12,14,8,14,21,12,17,12,20,17,16,21,16,14,4,14,22,20,17,14,18,12,18,13,21,22,11,20,19,8,12,15,15,22,20,20,17,21,14,25,17,20,19,20,24,19,23,18,25,16,15,13,7,2
3224,8,14,20,14,23,22,11,21,17,6,9,11,2,12,18,23,35,38,25,31,24,13,11,12,12,12,6,10,12,11,16,10,7,9,11,13,16,16,15,10,27,14,11,14,5,14,10,9,3,15,14,11,15,11,10,6,6,2,4,8,15,6,4,11,18,4,6,5,11,1,9,4,12,13,6,5,16,9,12,10,11,8,6,8,12,1,11,11,13,11,9,12,11,18,18,12,11,15,18,13,11,8,9,9,14,17,13,14,10,12,8,13,15,7,20,17,20,17,14,12,10,18,30,16,7,10,15,14,7,9,19,10,5,15,9,10,12,7,6,24,13,8,13,11,16,12,17,18,12,9,9,19,12,18,14,10,9,9,8,8
3225,10,1,9,11,12,16,1,8,9,2,1,2,6,6,3,4,16,18,5,12,13,5,3,6,3,2,4,7,4,5,3,2,1,6,4,9,3,3,4,4,5,6,5,1,12,13,5,5,1,6,3,3,2,1,15,5,7,11,10,5,2,5,3,2,5,4,2,4,1,6,6,5,3,7,9,11,17,11,12,6,7,3,9,5,1,4,3,3,5,1,6,7,1,13,3,5,0,13,9,5,10,4,5,10,5,2,5,11,7,9,5,9,4,7,7,9,8,12,9,12,4,12,13,6,7,9,6,9,11,11,14,18,5,9,7,10,9,6,9,16,10,9,15,14,6,12,14,14,13,14,9,17,14,11,14,17,6,9,9,6
